id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3379278,london_grid_032,2018-05-08 06:00:00,CLEAR_DAY,12.15,996.9738,94.0,229.19,9.5
3379279,london_grid_033,2018-05-08 06:00:00,CLEAR_DAY,12.17,996.257,94.0,225.21,10.02
3379280,london_grid_034,2018-05-08 06:00:00,CLEAR_DAY,12.24,995.9351,95.0,221.59,10.36
3379281,london_grid_035,2018-05-08 06:00:00,CLEAR_DAY,12.36,996.008,95.0,218.09,10.49
3379282,london_grid_036,2018-05-08 06:00:00,CLEAR_DAY,12.48,996.081,96.0,214.69,10.66
3379283,london_grid_037,2018-05-08 06:00:00,CLEAR_DAY,12.89,997.7757,95.0,215.88,10.32
3379284,london_grid_038,2018-05-08 06:00:00,CLEAR_DAY,13.3,999.4704,94.0,217.15,9.99
3379285,london_grid_039,2018-05-08 06:00:00,CLEAR_DAY,13.72,999.2176,92.0,219.84,9.57
3379286,london_grid_040,2018-05-08 06:00:00,CLEAR_DAY,14.16,997.0173,89.0,224.24,9.09
3379287,london_grid_041,2018-05-08 06:00:00,CLEAR_DAY,14.6,994.817,86.0,229.09,8.67
3379288,london_grid_042,2018-05-08 06:00:00,CLEAR_DAY,13.72,1011.7002,76.0,253.99,5.7
3379289,london_grid_043,2018-05-08 06:00:00,CLEAR_DAY,13.7,1010.9245,77.0,254.53,5.0
3379290,london_grid_044,2018-05-08 06:00:00,CLEAR_DAY,13.67,1010.1488,78.0,255.23,4.31
3379291,london_grid_045,2018-05-08 06:00:00,CLEAR_DAY,13.51,1008.2576,80.0,256.59,4.06
3379292,london_grid_046,2018-05-08 06:00:00,CLEAR_DAY,13.19,1005.2509,82.0,258.29,4.24
3379293,london_grid_047,2018-05-08 06:00:00,CLEAR_DAY,12.88,1002.2442,84.0,259.85,4.42
3379294,london_grid_048,2018-05-08 06:00:00,CLEAR_DAY,12.56,999.7239,86.0,251.97,5.24
3379295,london_grid_049,2018-05-08 06:00:00,CLEAR_DAY,12.24,997.2035,89.0,246.3,6.14
3379296,london_grid_050,2018-05-08 06:00:00,CLEAR_DAY,12.09,995.8807,90.0,241.08,7.02
3379297,london_grid_051,2018-05-08 06:00:00,CLEAR_DAY,12.11,995.7552,91.0,236.09,7.9
3379298,london_grid_052,2018-05-08 06:00:00,CLEAR_DAY,12.12,995.6298,93.0,232.13,8.83
3379299,london_grid_053,2018-05-08 06:00:00,CLEAR_DAY,12.21,996.2442,93.0,228.73,9.31
3379300,london_grid_054,2018-05-08 06:00:00,CLEAR_DAY,12.3,996.8586,94.0,225.67,9.81
3379301,london_grid_055,2018-05-08 06:00:00,CLEAR_DAY,12.36,996.6595,94.0,222.22,10.23
3379302,london_grid_056,2018-05-08 06:00:00,CLEAR_DAY,12.4,995.6471,95.0,218.34,10.57
3379303,london_grid_057,2018-05-08 06:00:00,CLEAR_DAY,12.44,994.6346,95.0,214.71,10.96
3379304,london_grid_058,2018-05-08 06:00:00,CLEAR_DAY,12.9,997.0256,95.0,214.69,10.7
3379305,london_grid_059,2018-05-08 06:00:00,CLEAR_DAY,13.35,999.4167,94.0,214.67,10.44
3379306,london_grid_060,2018-05-08 06:00:00,CLEAR_DAY,13.8,999.7526,92.0,216.27,10.04
3379307,london_grid_061,2018-05-08 06:00:00,CLEAR_DAY,14.24,998.0336,90.0,219.75,9.52
3379308,london_grid_062,2018-05-08 06:00:00,CLEAR_DAY,14.68,996.3146,87.0,223.63,9.03
3379309,london_grid_063,2018-05-08 06:00:00,CLEAR_DAY,13.66,1011.6458,77.0,251.23,5.02
3379310,london_grid_064,2018-05-08 06:00:00,CLEAR_DAY,13.73,1010.8996,77.0,250.42,4.46
3379311,london_grid_065,2018-05-08 06:00:00,CLEAR_DAY,13.79,1010.1533,78.0,249.39,3.9
3379312,london_grid_066,2018-05-08 06:00:00,CLEAR_DAY,13.68,1008.5559,79.0,249.56,3.72
3379313,london_grid_067,2018-05-08 06:00:00,CLEAR_DAY,13.4,1006.1072,81.0,251.06,3.91
3379314,london_grid_068,2018-05-08 06:00:00,CLEAR_DAY,13.12,1003.6586,83.0,252.42,4.11
3379315,london_grid_069,2018-05-08 06:00:00,CLEAR_DAY,12.74,1000.5968,85.0,245.78,5.0
3379316,london_grid_070,2018-05-08 06:00:00,CLEAR_DAY,12.35,997.5351,88.0,241.2,5.93
3379317,london_grid_071,2018-05-08 06:00:00,CLEAR_DAY,12.16,995.7271,90.0,237.09,6.85
3379318,london_grid_072,2018-05-08 06:00:00,CLEAR_DAY,12.15,995.1728,91.0,233.24,7.75
3379319,london_grid_073,2018-05-08 06:00:00,CLEAR_DAY,12.14,994.6186,92.0,230.2,8.68
3379320,london_grid_074,2018-05-08 06:00:00,CLEAR_DAY,12.27,996.1328,93.0,227.69,9.12
3379321,london_grid_075,2018-05-08 06:00:00,CLEAR_DAY,12.4,997.6471,93.0,225.42,9.58
3379322,london_grid_076,2018-05-08 06:00:00,CLEAR_DAY,12.46,997.5427,94.0,222.25,10.03
3379323,london_grid_077,2018-05-08 06:00:00,CLEAR_DAY,12.45,995.8199,95.0,218.3,10.49
3379324,london_grid_078,2018-05-08 06:00:00,CLEAR_DAY,12.44,994.097,95.0,214.69,11.0
3379325,london_grid_079,2018-05-08 06:00:00,CLEAR_DAY,12.91,996.7108,95.0,213.77,10.87
3379326,london_grid_080,2018-05-08 06:00:00,CLEAR_DAY,13.37,999.3245,94.0,212.83,10.74
3379327,london_grid_081,2018-05-08 06:00:00,CLEAR_DAY,13.81,1000.0215,93.0,213.49,10.43
3379328,london_grid_082,2018-05-08 06:00:00,CLEAR_DAY,14.24,998.8016,91.0,215.94,9.93
3379329,london_grid_083,2018-05-08 06:00:00,CLEAR_DAY,14.66,997.5818,89.0,218.65,9.46
3379330,london_grid_084,2018-05-08 06:00:00,CLEAR_DAY,13.54,1011.4346,78.0,248.95,4.33
3379331,london_grid_085,2018-05-08 06:00:00,CLEAR_DAY,13.73,1010.6167,78.0,246.7,3.89
3379332,london_grid_086,2018-05-08 06:00:00,CLEAR_DAY,13.93,1009.7987,78.0,243.88,3.46
3379333,london_grid_087,2018-05-08 06:00:00,CLEAR_DAY,13.88,1008.4048,78.0,242.62,3.35
3379334,london_grid_088,2018-05-08 06:00:00,CLEAR_DAY,13.6,1006.4349,80.0,243.4,3.57
3379335,london_grid_089,2018-05-08 06:00:00,CLEAR_DAY,13.32,1004.465,82.0,244.08,3.79
3379336,london_grid_090,2018-05-08 06:00:00,CLEAR_DAY,12.89,1001.2445,85.0,238.9,4.79
3379337,london_grid_091,2018-05-08 06:00:00,CLEAR_DAY,12.46,998.024,87.0,235.52,5.81
3379338,london_grid_092,2018-05-08 06:00:00,CLEAR_DAY,12.23,996.0624,89.0,232.62,6.76
3379339,london_grid_093,2018-05-08 06:00:00,CLEAR_DAY,12.21,995.3597,90.0,229.94,7.65
3379340,london_grid_094,2018-05-08 06:00:00,CLEAR_DAY,12.18,994.657,92.0,227.82,8.55
3379341,london_grid_095,2018-05-08 06:00:00,CLEAR_DAY,12.33,996.6397,92.0,226.02,8.94
3379342,london_grid_096,2018-05-08 06:00:00,CLEAR_DAY,12.47,998.6224,93.0,224.38,9.34
3379343,london_grid_097,2018-05-08 06:00:00,CLEAR_DAY,12.53,998.5846,93.0,221.64,9.77
3379344,london_grid_098,2018-05-08 06:00:00,CLEAR_DAY,12.51,996.5264,94.0,217.97,10.26
3379345,london_grid_099,2018-05-08 06:00:00,CLEAR_DAY,12.48,994.4682,95.0,214.65,10.79
3379346,london_grid_100,2018-05-08 06:00:00,CLEAR_DAY,12.91,996.8311,94.0,213.06,10.83
3379347,london_grid_101,2018-05-08 06:00:00,CLEAR_DAY,13.35,999.1939,94.0,211.48,10.88
3379348,london_grid_102,2018-05-08 06:00:00,CLEAR_DAY,13.76,1000.024,93.0,211.34,10.71
3379349,london_grid_103,2018-05-08 06:00:00,CLEAR_DAY,14.15,999.3213,92.0,212.69,10.32
3379350,london_grid_104,2018-05-08 06:00:00,CLEAR_DAY,14.54,998.6186,91.0,214.15,9.94
3379351,london_grid_105,2018-05-08 06:00:00,CLEAR_DAY,13.42,1011.2234,79.0,245.82,3.66
3379352,london_grid_106,2018-05-08 06:00:00,CLEAR_DAY,13.74,1010.3338,78.0,241.74,3.35
3379353,london_grid_107,2018-05-08 06:00:00,CLEAR_DAY,14.06,1009.4442,78.0,236.86,3.06
3379354,london_grid_108,2018-05-08 06:00:00,CLEAR_DAY,14.08,1008.2538,78.0,234.16,3.05
3379355,london_grid_109,2018-05-08 06:00:00,CLEAR_DAY,13.8,1006.7626,79.0,234.33,3.31
3379356,london_grid_110,2018-05-08 06:00:00,CLEAR_DAY,13.52,1005.2714,81.0,234.47,3.57
3379357,london_grid_111,2018-05-08 06:00:00,CLEAR_DAY,13.04,1001.8922,84.0,231.5,4.65
3379358,london_grid_112,2018-05-08 06:00:00,CLEAR_DAY,12.56,998.513,87.0,229.65,5.74
3379359,london_grid_113,2018-05-08 06:00:00,CLEAR_DAY,12.3,996.3978,89.0,228.06,6.71
3379360,london_grid_114,2018-05-08 06:00:00,CLEAR_DAY,12.26,995.5466,90.0,226.56,7.57
3379361,london_grid_115,2018-05-08 06:00:00,CLEAR_DAY,12.22,994.6954,91.0,225.36,8.44
3379362,london_grid_116,2018-05-08 06:00:00,CLEAR_DAY,12.38,997.1466,91.0,224.28,8.76
3379363,london_grid_117,2018-05-08 06:00:00,CLEAR_DAY,12.54,999.5978,92.0,223.28,9.09
3379364,london_grid_118,2018-05-08 06:00:00,CLEAR_DAY,12.6,999.6266,93.0,220.99,9.5
3379365,london_grid_119,2018-05-08 06:00:00,CLEAR_DAY,12.56,997.233,94.0,217.63,10.02
3379366,london_grid_120,2018-05-08 06:00:00,CLEAR_DAY,12.52,994.8394,95.0,214.61,10.57
3379367,london_grid_121,2018-05-08 06:00:00,CLEAR_DAY,12.92,996.9514,94.0,212.34,10.79
3379368,london_grid_122,2018-05-08 06:00:00,CLEAR_DAY,13.32,999.0634,94.0,210.17,11.03
3379369,london_grid_123,2018-05-08 06:00:00,CLEAR_DAY,13.7,1000.0266,94.0,209.3,11.02
3379370,london_grid_124,2018-05-08 06:00:00,CLEAR_DAY,14.06,999.841,93.0,209.68,10.74
3379371,london_grid_125,2018-05-08 06:00:00,CLEAR_DAY,14.42,999.6554,93.0,210.08,10.47
3379372,london_grid_126,2018-05-08 06:00:00,CLEAR_DAY,13.46,1011.1658,80.0,241.94,3.07
3379373,london_grid_127,2018-05-08 06:00:00,CLEAR_DAY,13.65,1010.4528,80.0,237.44,2.87
3379374,london_grid_128,2018-05-08 06:00:00,CLEAR_DAY,13.85,1009.7399,79.0,232.31,2.7
3379375,london_grid_129,2018-05-08 06:00:00,CLEAR_DAY,13.85,1008.3626,80.0,229.11,2.8
3379376,london_grid_130,2018-05-08 06:00:00,CLEAR_DAY,13.67,1006.321,81.0,228.46,3.16
3379377,london_grid_131,2018-05-08 06:00:00,CLEAR_DAY,13.48,1004.2794,82.0,227.93,3.53
3379378,london_grid_132,2018-05-08 06:00:00,CLEAR_DAY,13.07,1001.4429,84.0,226.37,4.66
3379379,london_grid_133,2018-05-08 06:00:00,CLEAR_DAY,12.65,998.6064,87.0,225.41,5.8
3379380,london_grid_134,2018-05-08 06:00:00,CLEAR_DAY,12.42,996.9968,88.0,224.57,6.76
3379381,london_grid_135,2018-05-08 06:00:00,CLEAR_DAY,12.38,996.6141,89.0,223.73,7.52
3379382,london_grid_136,2018-05-08 06:00:00,CLEAR_DAY,12.34,996.2314,90.0,223.04,8.29
3379383,london_grid_137,2018-05-08 06:00:00,CLEAR_DAY,12.5,998.3779,91.0,222.07,8.56
3379384,london_grid_138,2018-05-08 06:00:00,CLEAR_DAY,12.66,1000.5245,92.0,221.16,8.84
3379385,london_grid_139,2018-05-08 06:00:00,CLEAR_DAY,12.72,1000.4637,93.0,219.26,9.23
3379386,london_grid_140,2018-05-08 06:00:00,CLEAR_DAY,12.68,998.1955,94.0,216.57,9.76
3379387,london_grid_141,2018-05-08 06:00:00,CLEAR_DAY,12.64,995.9274,94.0,214.16,10.3
3379388,london_grid_142,2018-05-08 06:00:00,CLEAR_DAY,12.96,996.895,94.0,212.01,10.64
3379389,london_grid_143,2018-05-08 06:00:00,CLEAR_DAY,13.28,997.8627,94.0,209.98,10.98
3379390,london_grid_144,2018-05-08 06:00:00,CLEAR_DAY,13.63,998.5328,94.0,208.9,11.08
3379391,london_grid_145,2018-05-08 06:00:00,CLEAR_DAY,14.01,998.9053,94.0,208.65,10.92
3379392,london_grid_146,2018-05-08 06:00:00,CLEAR_DAY,14.38,999.2778,94.0,208.4,10.76
3379393,london_grid_147,2018-05-08 06:00:00,CLEAR_DAY,13.5,1011.1082,81.0,236.25,2.49
3379394,london_grid_148,2018-05-08 06:00:00,CLEAR_DAY,13.57,1010.5719,81.0,231.47,2.42
3379395,london_grid_149,2018-05-08 06:00:00,CLEAR_DAY,13.63,1010.0355,81.0,226.42,2.36
3379396,london_grid_150,2018-05-08 06:00:00,CLEAR_DAY,13.62,1008.4714,81.0,223.13,2.58
3379397,london_grid_151,2018-05-08 06:00:00,CLEAR_DAY,13.53,1005.8794,82.0,222.08,3.05
3379398,london_grid_152,2018-05-08 06:00:00,CLEAR_DAY,13.44,1003.2874,83.0,221.32,3.53
3379399,london_grid_153,2018-05-08 06:00:00,CLEAR_DAY,13.09,1000.9936,85.0,221.3,4.71
3379400,london_grid_154,2018-05-08 06:00:00,CLEAR_DAY,12.74,998.6999,87.0,221.29,5.9
3379401,london_grid_155,2018-05-08 06:00:00,CLEAR_DAY,12.54,997.5959,88.0,221.13,6.82
3379402,london_grid_156,2018-05-08 06:00:00,CLEAR_DAY,12.5,997.6816,89.0,220.87,7.49
3379403,london_grid_157,2018-05-08 06:00:00,CLEAR_DAY,12.46,997.7674,90.0,220.65,8.15
3379404,london_grid_158,2018-05-08 06:00:00,CLEAR_DAY,12.62,999.6093,91.0,219.76,8.38
3379405,london_grid_159,2018-05-08 06:00:00,CLEAR_DAY,12.78,1001.4512,91.0,218.91,8.6
3379406,london_grid_160,2018-05-08 06:00:00,CLEAR_DAY,12.84,1001.3008,92.0,217.43,8.98
3379407,london_grid_161,2018-05-08 06:00:00,CLEAR_DAY,12.8,999.1581,93.0,215.46,9.5
3379408,london_grid_162,2018-05-08 06:00:00,CLEAR_DAY,12.76,997.0154,94.0,213.7,10.04
3379409,london_grid_163,2018-05-08 06:00:00,CLEAR_DAY,13.0,996.8387,95.0,211.66,10.48
3379410,london_grid_164,2018-05-08 06:00:00,CLEAR_DAY,13.24,996.6621,95.0,209.79,10.93
3379411,london_grid_165,2018-05-08 06:00:00,CLEAR_DAY,13.56,997.039,95.0,208.5,11.14
3379412,london_grid_166,2018-05-08 06:00:00,CLEAR_DAY,13.95,997.9696,94.0,207.66,11.1
3379413,london_grid_167,2018-05-08 06:00:00,CLEAR_DAY,14.34,998.9002,94.0,206.82,11.05
3379414,london_grid_168,2018-05-08 06:00:00,CLEAR_DAY,13.52,1011.1626,82.0,228.2,1.96
3379415,london_grid_169,2018-05-08 06:00:00,CLEAR_DAY,13.49,1010.7709,82.0,224.57,1.99
3379416,london_grid_170,2018-05-08 06:00:00,CLEAR_DAY,13.46,1010.3792,82.0,221.05,2.02
3379417,london_grid_171,2018-05-08 06:00:00,CLEAR_DAY,13.43,1008.552,83.0,218.81,2.34
3379418,london_grid_172,2018-05-08 06:00:00,CLEAR_DAY,13.42,1005.2893,83.0,218.08,2.94
3379419,london_grid_173,2018-05-08 06:00:00,CLEAR_DAY,13.4,1002.0266,83.0,217.59,3.54
3379420,london_grid_174,2018-05-08 06:00:00,CLEAR_DAY,13.11,1000.3716,85.0,218.29,4.74
3379421,london_grid_175,2018-05-08 06:00:00,CLEAR_DAY,12.81,998.7165,87.0,218.71,5.95
3379422,london_grid_176,2018-05-08 06:00:00,CLEAR_DAY,12.65,998.1514,88.0,218.89,6.83
3379423,london_grid_177,2018-05-08 06:00:00,CLEAR_DAY,12.64,998.6762,89.0,218.94,7.38
3379424,london_grid_178,2018-05-08 06:00:00,CLEAR_DAY,12.62,999.201,89.0,218.98,7.94
3379425,london_grid_179,2018-05-08 06:00:00,CLEAR_DAY,12.75,1000.4234,90.0,217.89,8.16
3379426,london_grid_180,2018-05-08 06:00:00,CLEAR_DAY,12.88,1001.6458,91.0,216.85,8.38
3379427,london_grid_181,2018-05-08 06:00:00,CLEAR_DAY,12.94,1001.4435,92.0,215.59,8.76
3379428,london_grid_182,2018-05-08 06:00:00,CLEAR_DAY,12.93,999.8167,93.0,214.2,9.3
3379429,london_grid_183,2018-05-08 06:00:00,CLEAR_DAY,12.92,998.1898,94.0,212.97,9.85
3379430,london_grid_184,2018-05-08 06:00:00,CLEAR_DAY,13.11,997.3296,95.0,211.33,10.36
3379431,london_grid_185,2018-05-08 06:00:00,CLEAR_DAY,13.31,996.4694,95.0,209.84,10.88
3379432,london_grid_186,2018-05-08 06:00:00,CLEAR_DAY,13.59,996.4944,95.0,208.55,11.16
3379433,london_grid_187,2018-05-08 06:00:00,CLEAR_DAY,13.95,997.4045,95.0,207.35,11.2
3379434,london_grid_188,2018-05-08 06:00:00,CLEAR_DAY,14.32,998.3146,95.0,206.16,11.25
3379435,london_grid_189,2018-05-08 06:00:00,CLEAR_DAY,13.52,1011.329,82.0,215.82,1.48
3379436,london_grid_190,2018-05-08 06:00:00,CLEAR_DAY,13.43,1011.0499,83.0,216.13,1.58
3379437,london_grid_191,2018-05-08 06:00:00,CLEAR_DAY,13.33,1010.7709,83.0,216.41,1.67
3379438,london_grid_192,2018-05-08 06:00:00,CLEAR_DAY,13.3,1008.6045,84.0,216.59,2.07
3379439,london_grid_193,2018-05-08 06:00:00,CLEAR_DAY,13.33,1004.5507,84.0,216.66,2.79
3379440,london_grid_194,2018-05-08 06:00:00,CLEAR_DAY,13.36,1000.497,84.0,216.71,3.51
3379441,london_grid_195,2018-05-08 06:00:00,CLEAR_DAY,13.11,999.5766,86.0,217.24,4.72
3379442,london_grid_196,2018-05-08 06:00:00,CLEAR_DAY,12.87,998.6563,87.0,217.56,5.93
3379443,london_grid_197,2018-05-08 06:00:00,CLEAR_DAY,12.76,998.6634,88.0,217.76,6.75
3379444,london_grid_198,2018-05-08 06:00:00,CLEAR_DAY,12.79,999.5978,88.0,217.91,7.2
3379445,london_grid_199,2018-05-08 06:00:00,CLEAR_DAY,12.82,1000.5322,89.0,218.05,7.64
3379446,london_grid_200,2018-05-08 06:00:00,CLEAR_DAY,12.89,1000.8202,90.0,216.47,7.89
3379447,london_grid_201,2018-05-08 06:00:00,CLEAR_DAY,12.95,1001.1082,91.0,214.99,8.16
3379448,london_grid_202,2018-05-08 06:00:00,CLEAR_DAY,13.01,1000.8918,92.0,213.76,8.58
3379449,london_grid_203,2018-05-08 06:00:00,CLEAR_DAY,13.07,1000.1712,93.0,212.81,9.16
3379450,london_grid_204,2018-05-08 06:00:00,CLEAR_DAY,13.12,999.4506,94.0,211.97,9.75
3379451,london_grid_205,2018-05-08 06:00:00,CLEAR_DAY,13.3,998.3677,94.0,211.0,10.28
3379452,london_grid_206,2018-05-08 06:00:00,CLEAR_DAY,13.47,997.2848,95.0,210.13,10.82
3379453,london_grid_207,2018-05-08 06:00:00,CLEAR_DAY,13.71,996.8989,95.0,209.04,11.13
3379454,london_grid_208,2018-05-08 06:00:00,CLEAR_DAY,14.02,997.2099,95.0,207.69,11.23
3379455,london_grid_209,2018-05-08 06:00:00,CLEAR_DAY,14.32,997.521,95.0,206.36,11.33
3379456,london_grid_210,2018-05-08 06:00:00,CLEAR_DAY,13.52,1011.4954,82.0,194.17,1.14
3379457,london_grid_211,2018-05-08 06:00:00,CLEAR_DAY,13.36,1011.329,83.0,202.36,1.22
3379458,london_grid_212,2018-05-08 06:00:00,CLEAR_DAY,13.2,1011.1626,84.0,209.36,1.33
3379459,london_grid_213,2018-05-08 06:00:00,CLEAR_DAY,13.16,1008.657,85.0,213.73,1.81
3379460,london_grid_214,2018-05-08 06:00:00,CLEAR_DAY,13.24,1003.8122,85.0,215.1,2.65
3379461,london_grid_215,2018-05-08 06:00:00,CLEAR_DAY,13.32,998.9673,85.0,215.81,3.49
3379462,london_grid_216,2018-05-08 06:00:00,CLEAR_DAY,13.12,998.7818,86.0,216.19,4.7
3379463,london_grid_217,2018-05-08 06:00:00,CLEAR_DAY,12.92,998.5962,87.0,216.41,5.92
3379464,london_grid_218,2018-05-08 06:00:00,CLEAR_DAY,12.86,999.1754,88.0,216.61,6.68
3379465,london_grid_219,2018-05-08 06:00:00,CLEAR_DAY,12.94,1000.5194,88.0,216.84,7.01
3379466,london_grid_220,2018-05-08 06:00:00,CLEAR_DAY,13.02,1001.8634,89.0,217.04,7.34
3379467,london_grid_221,2018-05-08 06:00:00,CLEAR_DAY,13.02,1001.217,90.0,214.96,7.64
3379468,london_grid_222,2018-05-08 06:00:00,CLEAR_DAY,13.02,1000.5705,91.0,213.04,7.95
3379469,london_grid_223,2018-05-08 06:00:00,CLEAR_DAY,13.08,1000.3402,92.0,211.86,8.41
3379470,london_grid_224,2018-05-08 06:00:00,CLEAR_DAY,13.2,1000.5258,93.0,211.38,9.03
3379471,london_grid_225,2018-05-08 06:00:00,CLEAR_DAY,13.32,1000.7114,94.0,210.95,9.64
3379472,london_grid_226,2018-05-08 06:00:00,CLEAR_DAY,13.48,999.4058,94.0,210.68,10.2
3379473,london_grid_227,2018-05-08 06:00:00,CLEAR_DAY,13.64,998.1002,95.0,210.43,10.76
3379474,london_grid_228,2018-05-08 06:00:00,CLEAR_DAY,13.84,997.3033,95.0,209.54,11.11
3379475,london_grid_229,2018-05-08 06:00:00,CLEAR_DAY,14.08,997.0153,95.0,208.03,11.26
3379476,london_grid_230,2018-05-08 06:00:00,CLEAR_DAY,14.32,996.7273,96.0,206.55,11.42
3379477,london_grid_231,2018-05-08 06:00:00,CLEAR_DAY,13.56,1011.4442,82.0,160.34,0.93
3379478,london_grid_232,2018-05-08 06:00:00,CLEAR_DAY,13.51,1011.1703,83.0,179.38,0.87
3379479,london_grid_233,2018-05-08 06:00:00,CLEAR_DAY,13.47,1010.8963,83.0,198.55,0.92
3379480,london_grid_234,2018-05-08 06:00:00,CLEAR_DAY,13.44,1008.5827,84.0,211.4,1.43
3379481,london_grid_235,2018-05-08 06:00:00,CLEAR_DAY,13.44,1004.2294,85.0,215.11,2.33
3379482,london_grid_236,2018-05-08 06:00:00,CLEAR_DAY,13.44,999.8762,85.0,216.74,3.25
3379483,london_grid_237,2018-05-08 06:00:00,CLEAR_DAY,13.27,999.7392,86.0,216.59,4.44
3379484,london_grid_238,2018-05-08 06:00:00,CLEAR_DAY,13.11,999.6022,87.0,216.5,5.64
3379485,london_grid_239,2018-05-08 06:00:00,CLEAR_DAY,13.09,1000.1558,87.0,216.71,6.37
3379486,london_grid_240,2018-05-08 06:00:00,CLEAR_DAY,13.21,1001.4,88.0,217.15,6.63
3379487,london_grid_241,2018-05-08 06:00:00,CLEAR_DAY,13.34,1002.6442,88.0,217.55,6.9
3379488,london_grid_242,2018-05-08 06:00:00,CLEAR_DAY,13.26,1001.025,89.0,214.9,7.29
3379489,london_grid_243,2018-05-08 06:00:00,CLEAR_DAY,13.18,999.4058,91.0,212.52,7.7
3379490,london_grid_244,2018-05-08 06:00:00,CLEAR_DAY,13.21,999.0602,92.0,211.01,8.25
3379491,london_grid_245,2018-05-08 06:00:00,CLEAR_DAY,13.35,999.9882,93.0,210.28,8.95
3379492,london_grid_246,2018-05-08 06:00:00,CLEAR_DAY,13.48,1000.9162,94.0,209.65,9.65
3379493,london_grid_247,2018-05-08 06:00:00,CLEAR_DAY,13.64,1000.2147,94.0,209.75,10.16
3379494,london_grid_248,2018-05-08 06:00:00,CLEAR_DAY,13.8,999.5133,95.0,209.84,10.67
3379495,london_grid_249,2018-05-08 06:00:00,CLEAR_DAY,13.98,998.9213,95.0,209.18,10.99
3379496,london_grid_250,2018-05-08 06:00:00,CLEAR_DAY,14.17,998.4387,95.0,207.8,11.14
