id,station_id,forecast_time,weather,temperature,pressure,humidity,wind_speed,wind_direction
83068785,beijing_grid_000,2018-05-11 00:00:00,RAIN,18.17,974.426640625,54.0,3.32,82.99
83068786,beijing_grid_000,2018-05-11 01:00:00,RAIN,19.15,974.544401227719,56.0,4.39,90.88
83068787,beijing_grid_000,2018-05-11 02:00:00,CLOUDY,20.07,974.518654195654,56.0,5.48,102.13
83068788,beijing_grid_000,2018-05-11 03:00:00,CLOUDY,20.95,974.26859375,56.0,6.32,117.92
83068789,beijing_grid_000,2018-05-11 04:00:00,CLOUDY,21.8,973.751613564975,53.0,7.17,139.69
83068790,beijing_grid_000,2018-05-11 05:00:00,CLOUDY,22.47,973.077905126871,50.0,8.62,160.53
83068791,beijing_grid_000,2018-05-11 06:00:00,CLOUDY,22.87,972.395859375,48.0,10.3,175.37
83068792,beijing_grid_000,2018-05-11 07:00:00,CLOUDY,23.0,971.830579697567,47.0,11.39,185.04
83068793,beijing_grid_000,2018-05-11 08:00:00,CLOUDY,22.93,971.414019278345,49.0,11.71,191.51
83068794,beijing_grid_000,2018-05-11 09:00:00,CLOUDY,22.72,971.15484375,52.0,11.27,195.11
83068795,beijing_grid_000,2018-05-11 10:00:00,CLOUDY,22.28,971.060940329943,56.0,10.17,195.45
83068796,beijing_grid_000,2018-05-11 11:00:00,CLOUDY,21.24,971.137082574565,61.0,8.66,194.18
83068797,beijing_grid_000,2018-05-11 12:00:00,CLOUDY,20.22,971.387265625,66.0,7.02,194.63
83068798,beijing_grid_000,2018-05-11 13:00:00,CLOUDY,19.27,971.782609214142,70.0,5.55,202.12
83068799,beijing_grid_000,2018-05-11 14:00:00,CLOUDY,18.37,972.162731441915,73.0,4.57,217.26
83068800,beijing_grid_000,2018-05-11 15:00:00,CLOUDY,17.51,972.334375,76.0,4.17,232.9
83068801,beijing_grid_000,2018-05-11 16:00:00,CLOUDY,16.65,972.160917373674,79.0,3.89,241.19
83068802,beijing_grid_000,2018-05-11 17:00:00,CLOUDY,16.0,971.732275222591,82.0,3.45,246.82
83068803,beijing_grid_000,2018-05-11 18:00:00,PARTLY_CLOUDY_DAY,16.0,971.195,85.0,2.94,260.39
83068804,beijing_grid_000,2018-05-11 19:00:00,PARTLY_CLOUDY_NIGHT,16.0,970.686232865238,88.0,2.94,289.59
83068805,beijing_grid_000,2018-05-11 20:00:00,PARTLY_CLOUDY_NIGHT,16.0,970.305473801983,90.0,3.59,312.5
83068806,beijing_grid_000,2018-05-11 21:00:00,PARTLY_CLOUDY_NIGHT,16.0,970.1428125,89.0,3.76,322.16
83068807,beijing_grid_000,2018-05-11 22:00:00,HAZE,16.0,970.243919683893,83.0,2.55,321.55
83068808,beijing_grid_000,2018-05-11 23:00:00,HAZE,17.24,970.476790217625,76.0,0.63,259.72
83068833,beijing_grid_001,2018-05-10 00:00:00,PARTLY_CLOUDY_NIGHT,20.55,964.713921875,39.0,3.49,160.57
83068834,beijing_grid_001,2018-05-10 01:00:00,PARTLY_CLOUDY_NIGHT,21.7,964.708102304266,37.0,6.11,159.68
83068835,beijing_grid_001,2018-05-10 02:00:00,PARTLY_CLOUDY_NIGHT,23.25,964.579248330208,36.0,8.27,160.29
83068836,beijing_grid_001,2018-05-10 03:00:00,CLOUDY,24.3,964.246015625,33.0,10.08,162.3
83068837,beijing_grid_001,2018-05-10 04:00:00,PARTLY_CLOUDY_NIGHT,25.55,963.665115695288,30.0,11.69,165.64
83068838,beijing_grid_001,2018-05-10 05:00:00,PARTLY_CLOUDY_DAY,26.6,962.945483385616,27.0,13.32,169.45
83068839,beijing_grid_001,2018-05-10 06:00:00,PARTLY_CLOUDY_DAY,27.0,962.234109375,24.0,15.13,172.9
83068840,beijing_grid_001,2018-05-10 07:00:00,PARTLY_CLOUDY_DAY,26.8,961.651761882173,23.0,17.07,175.37
83068841,beijing_grid_001,2018-05-10 08:00:00,PARTLY_CLOUDY_DAY,26.4,961.214319284734,23.0,18.28,176.51
83068842,beijing_grid_001,2018-05-10 09:00:00,CLOUDY,26.1,960.9114375,25.0,17.69,176.03
83068843,beijing_grid_001,2018-05-10 10:00:00,CLOUDY,25.4,960.747440363983,29.0,14.73,173.25
83068844,beijing_grid_001,2018-05-10 11:00:00,CLOUDY,24.0,960.785323387484,34.0,10.62,168.21
83068845,beijing_grid_001,2018-05-10 12:00:00,CLOUDY,22.3,961.10275,38.0,6.91,163.62
83068846,beijing_grid_001,2018-05-10 13:00:00,CLOUDY,20.6,961.707618444303,41.0,4.61,171.13
83068847,beijing_grid_001,2018-05-10 14:00:00,CLOUDY,18.9,962.328766216257,42.0,3.68,195.38
83068848,beijing_grid_001,2018-05-10 15:00:00,CLOUDY,17.2,962.625265625,43.0,3.45,222.13
83068849,beijing_grid_001,2018-05-10 16:00:00,CLOUDY,16.0,962.366019886583,45.0,2.81,252.85
83068850,beijing_grid_001,2018-05-10 17:00:00,CLOUDY,15.8,961.759255844711,46.0,2.47,297.01
83068851,beijing_grid_001,2018-05-10 18:00:00,CLOUDY,15.6,961.12303125,47.0,2.72,334.73
83068852,beijing_grid_001,2018-05-10 19:00:00,CLOUDY,15.2,960.712778282512,48.0,2.6,2.99
83068853,beijing_grid_001,2018-05-10 20:00:00,CLOUDY,15.1,960.533426840085,49.0,2.36,35.2
83068854,beijing_grid_001,2018-05-10 21:00:00,CLOUDY,15.0,960.52728125,51.0,2.42,63.53
83068855,beijing_grid_001,2018-05-10 22:00:00,CLOUDY,15.89,960.636746034293,52.0,2.43,77.17
83068856,beijing_grid_001,2018-05-10 23:00:00,RAIN,17.03,960.804626494022,54.0,2.38,85.76
83068857,beijing_grid_001,2018-05-11 00:00:00,RAIN,18.05,960.973828125,55.0,2.75,96.25
83068858,beijing_grid_001,2018-05-11 01:00:00,RAIN,19.0,961.083692441427,57.0,3.96,106.73
83068859,beijing_grid_001,2018-05-11 02:00:00,CLOUDY,19.9,961.059305031049,57.0,5.55,116.27
83068860,beijing_grid_001,2018-05-11 03:00:00,CLOUDY,20.78,960.8221875,56.0,7.01,128.14
83068861,beijing_grid_001,2018-05-11 04:00:00,CLOUDY,21.63,960.330742301852,54.0,8.26,144.17
83068862,beijing_grid_001,2018-05-11 05:00:00,CLOUDY,22.32,959.690895279931,52.0,9.6,159.87
83068863,beijing_grid_001,2018-05-11 06:00:00,CLOUDY,22.77,959.045453125,50.0,10.67,172.03
83068864,beijing_grid_001,2018-05-11 07:00:00,CLOUDY,23.0,958.51346103635,50.0,10.89,180.67
83068865,beijing_grid_001,2018-05-11 08:00:00,RAIN,22.8,958.118918247376,52.0,10.37,186.93
83068866,beijing_grid_001,2018-05-11 09:00:00,RAIN,22.48,957.8620625,55.0,9.48,190.33
83068867,beijing_grid_001,2018-05-11 10:00:00,RAIN,21.98,957.746274663859,59.0,8.51,189.52
83068868,beijing_grid_001,2018-05-11 11:00:00,CLOUDY,21.02,957.787508119454,62.0,7.49,186.64
83068869,beijing_grid_001,2018-05-11 12:00:00,CLOUDY,20.07,958.004859375,66.0,6.34,186.4
83068870,beijing_grid_001,2018-05-11 13:00:00,CLOUDY,19.12,958.380721558213,70.0,5.07,195.42
83068871,beijing_grid_001,2018-05-11 14:00:00,CLOUDY,18.2,958.750674274809,74.0,4.18,214.71
83068872,beijing_grid_001,2018-05-11 15:00:00,CLOUDY,17.3,958.91359375,77.0,3.9,234.67
83068873,beijing_grid_001,2018-05-11 16:00:00,CLOUDY,16.43,958.727366302361,81.0,3.65,245.17
83068874,beijing_grid_001,2018-05-11 17:00:00,CLOUDY,16.0,958.285918623904,84.0,3.16,253.04
83068875,beijing_grid_001,2018-05-11 18:00:00,PARTLY_CLOUDY_DAY,16.0,957.7421875,86.0,2.76,270.89
83068876,beijing_grid_001,2018-05-11 19:00:00,PARTLY_CLOUDY_NIGHT,16.0,957.237115315675,89.0,3.24,299.64
83068877,beijing_grid_001,2018-05-11 20:00:00,PARTLY_CLOUDY_NIGHT,16.0,956.863666854575,90.0,4.21,316.4
83068878,beijing_grid_001,2018-05-11 21:00:00,PARTLY_CLOUDY_NIGHT,16.0,956.7028125,88.0,4.3,322.9
83068879,beijing_grid_001,2018-05-11 22:00:00,PARTLY_CLOUDY_NIGHT,16.0,956.795028916419,83.0,2.65,322.5
83068880,beijing_grid_001,2018-05-11 23:00:00,PARTLY_CLOUDY_NIGHT,17.1,957.01881789298,75.0,0.47,210.9
83068905,beijing_grid_002,2018-05-10 00:00:00,PARTLY_CLOUDY_NIGHT,18.12,951.190734374999,39.0,3.23,144.4
83068906,beijing_grid_002,2018-05-10 01:00:00,PARTLY_CLOUDY_NIGHT,20.63,951.18873498215,37.0,5.88,146.33
83068907,beijing_grid_002,2018-05-10 02:00:00,PARTLY_CLOUDY_NIGHT,22.15,951.079345987165,35.0,8.07,148.45
83068908,beijing_grid_002,2018-05-10 03:00:00,CLOUDY,23.27,950.786796875,34.0,9.98,151.97
83068909,beijing_grid_002,2018-05-10 04:00:00,PARTLY_CLOUDY_NIGHT,23.78,950.26965859135,31.0,11.84,156.9
83068910,beijing_grid_002,2018-05-10 05:00:00,PARTLY_CLOUDY_DAY,24.0,949.623867924881,28.0,13.72,162.11
83068911,beijing_grid_002,2018-05-10 06:00:00,PARTLY_CLOUDY_DAY,24.0,948.979703125,25.0,15.63,166.8
83068912,beijing_grid_002,2018-05-10 07:00:00,PARTLY_CLOUDY_DAY,24.0,948.444734240411,24.0,17.35,170.44
83068913,beijing_grid_002,2018-05-10 08:00:00,PARTLY_CLOUDY_DAY,24.0,948.035698517012,24.0,18.14,172.62
83068914,beijing_grid_002,2018-05-10 09:00:00,CLOUDY,22.6,947.746624999999,25.0,17.12,172.94
83068915,beijing_grid_002,2018-05-10 10:00:00,CLOUDY,21.0,947.585354099782,29.0,13.82,170.56
83068916,beijing_grid_002,2018-05-10 11:00:00,CLOUDY,19.6,947.614971687623,34.0,9.52,165.26
83068917,beijing_grid_002,2018-05-10 12:00:00,CLOUDY,18.0,947.912375,38.0,5.77,159.18
83068918,beijing_grid_002,2018-05-10 13:00:00,CLOUDY,16.6,948.48602470768,41.0,3.5,166.34
83068919,beijing_grid_002,2018-05-10 14:00:00,CLOUDY,15.4,949.070635218604,43.0,2.67,196.84
83068920,beijing_grid_002,2018-05-10 15:00:00,CLOUDY,14.0,949.332484374999,45.0,2.68,230.68
83068921,beijing_grid_002,2018-05-10 16:00:00,CLOUDY,12.6,949.04607137505,47.0,2.53,269.59
83068922,beijing_grid_002,2018-05-10 17:00:00,CLOUDY,12.3,948.418780840738,49.0,2.9,312.03
83068923,beijing_grid_002,2018-05-10 18:00:00,CLOUDY,12.0,947.76621875,50.0,3.49,341.78
83068924,beijing_grid_002,2018-05-10 19:00:00,CLOUDY,12.2,947.341498241193,51.0,3.48,7.44
83068925,beijing_grid_002,2018-05-10 20:00:00,CLOUDY,12.4,947.147761094368,52.0,3.34,35.77
83068926,beijing_grid_002,2018-05-10 21:00:00,CLOUDY,13.34,947.12565625,53.0,3.27,59.55
83068927,beijing_grid_002,2018-05-10 22:00:00,CLOUDY,14.24,947.216773044436,54.0,2.79,74.46
83068928,beijing_grid_002,2018-05-10 23:00:00,RAIN,16.17,947.366462397528,55.0,2.2,91.93
83068929,beijing_grid_002,2018-05-11 00:00:00,RAIN,17.17,947.521015625,57.0,2.4,114.79
83068930,beijing_grid_002,2018-05-11 01:00:00,RAIN,18.0,947.622983655134,58.0,3.88,124.73
83068931,beijing_grid_002,2018-05-11 02:00:00,RAIN,18.71,947.599955866444,58.0,5.94,129.31
83068932,beijing_grid_002,2018-05-11 03:00:00,CLOUDY,19.32,947.37578125,57.0,7.87,136.32
83068933,beijing_grid_002,2018-05-11 04:00:00,CLOUDY,19.81,946.909871038729,55.0,9.39,147.58
83068934,beijing_grid_002,2018-05-11 05:00:00,CLOUDY,19.98,946.303885432991,54.0,10.57,159.32
83068935,beijing_grid_002,2018-05-11 06:00:00,CLOUDY,20.0,945.695046875,53.0,11.08,168.93
83068936,beijing_grid_002,2018-05-11 07:00:00,CLOUDY,20.0,945.196342375133,54.0,10.45,175.9
83068937,beijing_grid_002,2018-05-11 08:00:00,RAIN,19.95,944.823817216407,56.0,9.12,181.06
83068938,beijing_grid_002,2018-05-11 09:00:00,RAIN,19.74,944.56928125,59.0,7.79,183.39
83068939,beijing_grid_002,2018-05-11 10:00:00,RAIN,19.44,944.431608997775,61.0,6.98,180.85
83068940,beijing_grid_002,2018-05-11 11:00:00,RAIN,18.31,944.437933664343,64.0,6.49,176.58
83068941,beijing_grid_002,2018-05-11 12:00:00,CLOUDY,17.15,944.622453125,67.0,5.83,176.47
83068942,beijing_grid_002,2018-05-11 13:00:00,CLOUDY,15.94,944.978833902284,71.0,4.68,187.47
83068943,beijing_grid_002,2018-05-11 14:00:00,CLOUDY,14.7,945.338617107702,75.0,3.8,211.63
83068944,beijing_grid_002,2018-05-11 15:00:00,CLOUDY,13.25,945.4928125,79.0,3.64,236.69
83068945,beijing_grid_002,2018-05-11 16:00:00,CLOUDY,12.08,945.293815231049,82.0,3.42,249.7
83068946,beijing_grid_002,2018-05-11 17:00:00,CLOUDY,11.6,944.839562025218,85.0,2.92,260.4
83068947,beijing_grid_002,2018-05-11 18:00:00,PARTLY_CLOUDY_DAY,11.28,944.289375,87.0,2.7,282.32
83068948,beijing_grid_002,2018-05-11 19:00:00,PARTLY_CLOUDY_NIGHT,11.09,943.787997766112,90.0,3.63,307.76
83068949,beijing_grid_002,2018-05-11 20:00:00,PARTLY_CLOUDY_NIGHT,11.0,943.421859907167,90.0,4.84,319.3
83068950,beijing_grid_002,2018-05-11 21:00:00,PARTLY_CLOUDY_NIGHT,11.05,943.2628125,88.0,4.84,323.47
83068951,beijing_grid_002,2018-05-11 22:00:00,PARTLY_CLOUDY_NIGHT,11.12,943.346138148946,82.0,2.75,323.38
83068952,beijing_grid_002,2018-05-11 23:00:00,PARTLY_CLOUDY_NIGHT,12.4,943.560845568335,74.0,0.71,168.65
83068977,beijing_grid_003,2018-05-10 00:00:00,PARTLY_CLOUDY_NIGHT,18.12,935.878734375,39.0,3.06,132.2
83068978,beijing_grid_003,2018-05-10 01:00:00,PARTLY_CLOUDY_NIGHT,20.63,935.880524684613,37.0,5.75,136.79
83068979,beijing_grid_003,2018-05-10 02:00:00,PARTLY_CLOUDY_NIGHT,22.15,935.786249474213,36.0,7.97,140.35
83068980,beijing_grid_003,2018-05-10 03:00:00,CLOUDY,23.27,935.526,35.0,10.0,145.06
83068981,beijing_grid_003,2018-05-10 04:00:00,PARTLY_CLOUDY_NIGHT,23.78,935.061266599417,33.0,12.08,150.92
83068982,beijing_grid_003,2018-05-10 05:00:00,PARTLY_CLOUDY_DAY,24.0,934.479135934868,30.0,14.19,156.7
83068983,beijing_grid_003,2018-05-10 06:00:00,PARTLY_CLOUDY_DAY,24.0,933.89809375,27.0,16.13,161.77
83068984,beijing_grid_003,2018-05-10 07:00:00,PARTLY_CLOUDY_DAY,24.0,933.415776394574,26.0,17.57,165.85
83068985,beijing_grid_003,2018-05-10 08:00:00,PARTLY_CLOUDY_DAY,24.0,933.046422642799,25.0,17.92,168.51
83068986,beijing_grid_003,2018-05-10 09:00:00,CLOUDY,22.6,932.783421875,27.0,16.47,169.17
83068987,beijing_grid_003,2018-05-10 10:00:00,CLOUDY,21.0,932.633509766736,31.0,12.92,166.63
83068988,beijing_grid_003,2018-05-10 11:00:00,CLOUDY,19.6,932.656807174495,35.0,8.53,159.98
83068989,beijing_grid_003,2018-05-10 12:00:00,CLOUDY,18.0,932.926781250001,40.0,4.87,149.66
83068990,beijing_grid_003,2018-05-10 13:00:00,CLOUDY,16.6,933.451782339413,43.0,2.68,150.27
83068991,beijing_grid_003,2018-05-10 14:00:00,CLOUDY,15.4,933.979693566634,46.0,1.69,183.71
83068992,beijing_grid_003,2018-05-10 15:00:00,CLOUDY,14.0,934.19328125,48.0,1.72,230.42
83068993,beijing_grid_003,2018-05-10 16:00:00,CLOUDY,12.6,933.879017125616,51.0,1.91,278.5
83068994,beijing_grid_003,2018-05-10 17:00:00,CLOUDY,12.3,933.238194600641,53.0,2.62,319.46
83068995,beijing_grid_003,2018-05-10 18:00:00,CLOUDY,12.0,932.575812500001,55.0,3.31,346.88
83068996,beijing_grid_003,2018-05-10 19:00:00,CLOUDY,12.2,932.136438509979,56.0,3.5,13.93
83068997,beijing_grid_003,2018-05-10 20:00:00,CLOUDY,12.4,931.922915762289,57.0,3.65,42.26
83068998,beijing_grid_003,2018-05-10 21:00:00,CLOUDY,13.34,931.87765625,57.0,3.68,65.0
83068999,beijing_grid_003,2018-05-10 22:00:00,CLOUDY,14.24,931.944191797435,58.0,3.04,84.38
83069000,beijing_grid_003,2018-05-10 23:00:00,RAIN,15.84,932.070533553911,58.0,2.46,113.83
83069001,beijing_grid_003,2018-05-11 00:00:00,RAIN,16.84,932.2058125,59.0,3.07,138.74
83069002,beijing_grid_003,2018-05-11 01:00:00,RAIN,17.7,932.295603906767,59.0,4.75,140.37
83069003,beijing_grid_003,2018-05-11 02:00:00,RAIN,18.43,932.271260207254,59.0,6.88,138.37
83069004,beijing_grid_003,2018-05-11 03:00:00,CLOUDY,19.07,932.060578125001,59.0,8.86,140.79
83069005,beijing_grid_003,2018-05-11 04:00:00,CLOUDY,19.6,931.62481271439,58.0,10.32,148.66
83069006,beijing_grid_003,2018-05-11 05:00:00,CLOUDY,19.85,931.059052353187,57.0,11.23,157.98
83069007,beijing_grid_003,2018-05-11 06:00:00,CLOUDY,20.0,930.49184375,57.0,11.27,165.93
83069008,beijing_grid_003,2018-05-11 07:00:00,RAIN,19.86,930.027788754195,58.0,10.05,171.47
83069009,beijing_grid_003,2018-05-11 08:00:00,RAIN,19.63,929.67570977815,61.0,8.18,175.17
83069010,beijing_grid_003,2018-05-11 09:00:00,RAIN,19.29,929.420484375001,64.0,6.58,175.86
83069011,beijing_grid_003,2018-05-11 10:00:00,RAIN,18.91,929.257840139204,66.0,5.96,171.7
83069012,beijing_grid_003,2018-05-11 11:00:00,RAIN,17.88,929.226904830512,68.0,5.89,167.15
83069013,beijing_grid_003,2018-05-11 12:00:00,RAIN,16.78,929.377656250001,70.0,5.55,167.95
83069014,beijing_grid_003,2018-05-11 13:00:00,RAIN,15.59,929.715368628808,74.0,4.44,180.23
83069015,beijing_grid_003,2018-05-11 14:00:00,CLOUDY,14.34,930.066501918323,78.0,3.47,208.27
83069016,beijing_grid_003,2018-05-11 15:00:00,CLOUDY,12.91,930.2128125,81.0,3.37,239.13
83069017,beijing_grid_003,2018-05-11 16:00:00,CLOUDY,11.78,930.00039020668,84.0,3.29,256.28
83069018,beijing_grid_003,2018-05-11 17:00:00,CLOUDY,11.41,929.532658676754,87.0,2.96,271.2
83069019,beijing_grid_003,2018-05-11 18:00:00,PARTLY_CLOUDY_DAY,11.18,928.977375,89.0,3.08,293.14
83069020,beijing_grid_003,2018-05-11 19:00:00,PARTLY_CLOUDY_NIGHT,11.05,928.484482581511,90.0,4.3,311.24
83069021,beijing_grid_003,2018-05-11 20:00:00,PARTLY_CLOUDY_NIGHT,11.0,928.132670087627,90.0,5.53,318.61
83069022,beijing_grid_003,2018-05-11 21:00:00,PARTLY_CLOUDY_NIGHT,11.03,927.982812500001,88.0,5.34,320.86
83069023,beijing_grid_003,2018-05-11 22:00:00,PARTLY_CLOUDY_NIGHT,12.45,928.063283055242,81.0,2.86,318.64
83069024,beijing_grid_003,2018-05-11 23:00:00,PARTLY_CLOUDY_NIGHT,13.67,928.27244800978,73.0,1.05,168.4
83069049,beijing_grid_004,2018-05-10 00:00:00,PARTLY_CLOUDY_NIGHT,18.12,918.777921875,39.0,2.81,124.21
83069050,beijing_grid_004,2018-05-10 01:00:00,PARTLY_CLOUDY_NIGHT,20.63,918.783471411653,38.0,5.49,131.08
83069051,beijing_grid_004,2018-05-10 02:00:00,PARTLY_CLOUDY_NIGHT,22.15,918.699958791349,37.0,7.75,135.97
83069052,beijing_grid_004,2018-05-10 03:00:00,CLOUDY,23.27,918.463625,37.0,9.92,141.51
83069053,beijing_grid_004,2018-05-10 04:00:00,CLOUDY,23.78,918.039939719487,35.0,12.26,147.53
83069054,beijing_grid_004,2018-05-10 05:00:00,PARTLY_CLOUDY_DAY,24.0,917.511287415575,33.0,14.6,153.0
83069055,beijing_grid_004,2018-05-10 06:00:00,PARTLY_CLOUDY_DAY,24.0,916.98928125,30.0,16.56,157.64
83069056,beijing_grid_004,2018-05-10 07:00:00,PARTLY_CLOUDY_DAY,24.0,916.564888344659,29.0,17.73,161.49
83069057,beijing_grid_004,2018-05-10 08:00:00,CLOUDY,24.0,916.246491662092,28.0,17.64,164.08
83069058,beijing_grid_004,2018-05-10 09:00:00,CLOUDY,22.6,916.021828125,30.0,15.8,164.56
83069059,beijing_grid_004,2018-05-10 10:00:00,CLOUDY,21.0,915.891907364841,34.0,12.07,161.18
83069060,beijing_grid_004,2018-05-10 11:00:00,CLOUDY,19.6,915.910829848095,39.0,7.74,151.76
83069061,beijing_grid_004,2018-05-10 12:00:00,CLOUDY,18.0,916.14596875,44.0,4.42,133.96
83069062,beijing_grid_004,2018-05-10 13:00:00,CLOUDY,16.6,916.604891339498,48.0,2.59,121.08
83069063,beijing_grid_004,2018-05-10 14:00:00,CLOUDY,15.4,917.055941260345,51.0,1.39,133.28
83069064,beijing_grid_004,2018-05-10 15:00:00,RAIN,14.0,917.20765625,53.0,0.77,186.73
83069065,beijing_grid_004,2018-05-10 16:00:00,RAIN,12.6,916.864857138279,56.0,0.77,275.44
83069066,beijing_grid_004,2018-05-10 17:00:00,RAIN,12.3,916.217497124416,59.0,1.52,326.3
83069067,beijing_grid_004,2018-05-10 18:00:00,RAIN,12.0,915.5518125,61.0,2.21,356.17
83069068,beijing_grid_004,2018-05-10 19:00:00,RAIN,12.2,915.097599088868,62.0,2.75,28.39
83069069,beijing_grid_004,2018-05-10 20:00:00,CLOUDY,12.4,914.858890843845,63.0,3.44,56.43
83069070,beijing_grid_004,2018-05-10 21:00:00,CLOUDY,13.34,914.783281250001,63.0,3.8,78.22
83069071,beijing_grid_004,2018-05-10 22:00:00,CLOUDY,14.24,914.819002293286,62.0,3.46,103.59
83069072,beijing_grid_004,2018-05-10 23:00:00,RAIN,15.4,914.91683996317,62.0,3.62,135.51
83069073,beijing_grid_004,2018-05-11 00:00:00,RAIN,16.4,915.02821875,62.0,4.79,151.51
83069074,beijing_grid_004,2018-05-11 01:00:00,RAIN,17.3,915.101553196323,62.0,6.4,148.88
83069075,beijing_grid_004,2018-05-11 02:00:00,RAIN,18.09,915.073218053477,61.0,8.22,143.37
83069076,beijing_grid_004,2018-05-11 03:00:00,RAIN,18.78,914.876578125,61.0,9.88,142.57
83069077,beijing_grid_004,2018-05-11 04:00:00,CLOUDY,19.34,914.475567328833,61.0,11.04,148.05
83069078,beijing_grid_004,2018-05-11 05:00:00,CLOUDY,19.7,913.956396040518,61.0,11.59,155.86
83069079,beijing_grid_004,2018-05-11 06:00:00,RAIN,20.0,913.43584375,62.0,11.24,162.85
83069080,beijing_grid_004,2018-05-11 07:00:00,RAIN,19.67,913.007800173534,65.0,9.65,167.43
83069081,beijing_grid_004,2018-05-11 08:00:00,RAIN,19.26,912.674595932603,68.0,7.49,169.88
83069082,beijing_grid_004,2018-05-11 09:00:00,RAIN,18.77,912.415671875,70.0,5.8,168.99
83069083,beijing_grid_004,2018-05-11 10:00:00,RAIN,18.27,912.224968088144,72.0,5.36,163.93
83069084,beijing_grid_004,2018-05-11 11:00:00,RAIN,17.29,912.15442161796,74.0,5.56,160.02
83069085,beijing_grid_004,2018-05-11 12:00:00,RAIN,16.25,912.27046875,76.0,5.41,161.79
83069086,beijing_grid_004,2018-05-11 13:00:00,RAIN,15.08,912.590325737781,78.0,4.29,174.32
83069087,beijing_grid_004,2018-05-11 14:00:00,CLOUDY,13.85,912.93432870667,82.0,3.18,204.65
83069088,beijing_grid_004,2018-05-11 15:00:00,CLOUDY,12.64,913.07359375,85.0,3.11,242.09
83069089,beijing_grid_004,2018-05-11 16:00:00,CLOUDY,11.52,912.847091229255,87.0,3.28,264.6
83069090,beijing_grid_004,2018-05-11 17:00:00,CLOUDY,11.26,912.365208578512,89.0,3.34,282.54
83069091,beijing_grid_004,2018-05-11 18:00:00,PARTLY_CLOUDY_DAY,11.08,911.8061875,90.0,3.87,300.14
83069092,beijing_grid_004,2018-05-11 19:00:00,PARTLY_CLOUDY_NIGHT,11.0,911.326569761869,91.0,5.21,311.32
83069093,beijing_grid_004,2018-05-11 20:00:00,PARTLY_CLOUDY_NIGHT,11.0,910.996097395952,90.0,6.3,315.54
83069094,beijing_grid_004,2018-05-11 21:00:00,PARTLY_CLOUDY_NIGHT,12.41,910.8628125,87.0,5.83,315.85
